query_idx,query_label,ap__EVA-02,rank1__EVA-02,first_pos_rank__EVA-02,top1_idx__EVA-02,top1_label__EVA-02,top1_sim__EVA-02,ap__MiewID,rank1__MiewID,first_pos_rank__MiewID,top1_idx__MiewID,top1_label__MiewID,top1_sim__MiewID,ap__ConvNeXt-V2,rank1__ConvNeXt-V2,first_pos_rank__ConvNeXt-V2,top1_idx__ConvNeXt-V2,top1_label__ConvNeXt-V2,top1_sim__ConvNeXt-V2,ap__score_fusion,rank1__score_fusion,first_pos_rank__score_fusion,top1_idx__score_fusion,top1_label__score_fusion,top1_sim__score_fusion,ap__embedding_concat,rank1__embedding_concat,first_pos_rank__embedding_concat,top1_idx__embedding_concat,top1_label__embedding_concat,top1_sim__embedding_concat,ap__adaptive_margin_top5,rank1__adaptive_margin_top5,first_pos_rank__adaptive_margin_top5,top1_idx__adaptive_margin_top5,top1_label__adaptive_margin_top5,top1_sim__adaptive_margin_top5,ap__rrf_k60,rank1__rrf_k60,first_pos_rank__rrf_k60,top1_idx__rrf_k60,top1_label__rrf_k60,top1_sim__rrf_k60,oracle_ap,oracle_rank1,best_model,best_model_ap,score_fusion_delta_vs_best_model,score_fusion_delta_vs_oracle,score_fusion_beats_best_model,score_fusion_matches_best_model
605,Kamaikua,0.9406593406593406,True,1,592,Kamaikua,0.9281539916992188,0.5298777314034231,True,1,623,Kamaikua,0.7479687333106995,1.0,True,1,624,Kamaikua,0.9373747110366821,1.0,True,1,623,Kamaikua,0.8218537259471641,1.0,True,1,623,Kamaikua,0.8515917832421446,0.6373165672802698,True,1,623,Kamaikua,0.7790454626083374,0.9451515151515151,True,1,623,Kamaikua,0.03846575319766998,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
606,Kamaikua,0.9406593406593406,True,1,592,Kamaikua,0.9188778400421143,0.5209571524624879,True,1,623,Kamaikua,0.7441614866256714,1.0,True,1,624,Kamaikua,0.9336689710617065,1.0,True,1,623,Kamaikua,0.8148648757502127,0.9809090909090908,True,1,623,Kamaikua,0.8460478288979604,0.6448229643919299,True,1,623,Kamaikua,0.7783238887786865,0.9319230769230769,True,1,623,Kamaikua,0.03846575319766998,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
607,Kamaikua,0.9733333333333334,True,1,592,Kamaikua,0.9233978390693665,0.5536187670670429,True,1,623,Kamaikua,0.7716054916381836,1.0,True,1,624,Kamaikua,0.9356352090835571,1.0,True,1,623,Kamaikua,0.8235225906658288,1.0,True,1,623,Kamaikua,0.8550477527331161,0.6487282135076253,True,1,623,Kamaikua,0.795914351940155,0.9697979797979798,True,1,623,Kamaikua,0.03862803801894188,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
608,Kamaikua,0.9733333333333334,True,1,592,Kamaikua,0.9207965135574341,0.5489567731503215,True,1,623,Kamaikua,0.7552556991577148,1.0,True,1,624,Kamaikua,0.9368337392807007,1.0,True,1,623,Kamaikua,0.8151862096431051,1.0,True,1,623,Kamaikua,0.8469613521793125,0.6636691086691087,True,1,623,Kamaikua,0.7841632962226868,1.0,True,1,623,Kamaikua,0.03862803801894188,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
609,Kamaikua,1.0,True,1,592,Kamaikua,0.9270296096801758,0.5569993758694605,True,1,623,Kamaikua,0.7281101942062378,1.0,True,1,624,Kamaikua,0.931035041809082,1.0,True,1,623,Kamaikua,0.8069205525422058,1.0,True,1,623,Kamaikua,0.8384479614742061,0.651068143812709,True,1,623,Kamaikua,0.7586280107498169,1.0,True,1,623,Kamaikua,0.03862803801894188,1.0,True,EVA-02,1.0,0.0,0.0,False,True
610,Kamaikua,0.9651515151515152,True,1,592,Kamaikua,0.9213974475860596,0.5516498457521644,True,1,623,Kamaikua,0.7448076605796814,1.0,True,1,624,Kamaikua,0.9360703229904175,1.0,True,1,623,Kamaikua,0.813293970037271,1.0,True,1,623,Kamaikua,0.844592511287886,0.6394001831501831,True,1,623,Kamaikua,0.7720663547515869,1.0,True,1,623,Kamaikua,0.03862803801894188,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
611,Kamaikua,0.9406593406593406,True,1,592,Kamaikua,0.9253247380256653,0.5534275634275635,True,1,623,Kamaikua,0.784288763999939,1.0,True,1,624,Kamaikua,0.9300805926322937,1.0,True,1,623,Kamaikua,0.8339387518137695,1.0,True,1,623,Kamaikua,0.8643939435742714,0.7532917662048098,True,1,623,Kamaikua,0.814604640007019,1.0,True,1,623,Kamaikua,0.03862803801894188,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
612,Kamaikua,0.9406593406593406,True,1,592,Kamaikua,0.9162725806236267,0.5639758102265164,True,1,625,Kamaikua,0.7967970371246338,1.0,True,1,624,Kamaikua,0.9250219464302063,1.0,True,1,623,Kamaikua,0.8323267269017303,1.0,True,1,625,Kamaikua,0.8649412296774508,0.7261607142857143,True,1,625,Kamaikua,0.8198064565658569,1.0,True,1,625,Kamaikua,0.03846575319766998,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
613,Kamaikua,0.9651515151515152,True,1,592,Kamaikua,0.9232019186019897,0.5458425452345598,True,1,625,Kamaikua,0.7880795001983643,0.9833333333333334,True,1,624,Kamaikua,0.9205858707427979,1.0,True,1,623,Kamaikua,0.8236275368734907,1.0,True,1,625,Kamaikua,0.8574582068778354,0.8155268261150613,True,1,625,Kamaikua,0.8195242285728455,1.0,True,1,623,Kamaikua,0.03846153989434242,0.9833333333333334,True,ConvNeXt-V2,0.9833333333333334,0.016666666666666607,0.016666666666666607,True,False
614,Kamaikua,0.9406593406593406,True,1,592,Kamaikua,0.9197348952293396,0.5608765800675485,True,1,625,Kamaikua,0.7639585137367249,0.9833333333333334,True,1,624,Kamaikua,0.924214780330658,1.0,True,1,625,Kamaikua,0.820201725646291,1.0,True,1,625,Kamaikua,0.8530327250800205,0.6927443609022557,True,1,625,Kamaikua,0.791642427444458,1.0,True,1,625,Kamaikua,0.03846575319766998,0.9833333333333334,True,ConvNeXt-V2,0.9833333333333334,0.016666666666666607,0.016666666666666607,True,False
615,Kamaikua,0.9406593406593406,True,1,592,Kamaikua,0.9196059703826904,0.5724587075862675,True,1,625,Kamaikua,0.7689894437789917,1.0,True,1,624,Kamaikua,0.9277602434158325,1.0,True,1,623,Kamaikua,0.8217078244997466,1.0,True,1,625,Kamaikua,0.8536732360020226,0.7911064425770309,True,1,625,Kamaikua,0.8027207851409912,1.0,True,1,623,Kamaikua,0.03846153989434242,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
616,Kamaikua,0.9484848484848485,True,1,592,Kamaikua,0.9243462681770325,0.5627977220136775,True,1,625,Kamaikua,0.7763229608535767,1.0,True,1,624,Kamaikua,0.9222984313964844,1.0,True,1,623,Kamaikua,0.8173199353762526,1.0,True,1,623,Kamaikua,0.8507833617784861,0.726791253496059,True,1,625,Kamaikua,0.8047307133674622,1.0,True,1,623,Kamaikua,0.038299255073070526,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
623,Kamaikua,0.9438188140498924,True,1,605,Kamaikua,0.9208360314369202,0.8830638304056408,True,1,612,Kamaikua,0.7942567467689514,1.0,True,1,608,Kamaikua,0.9310138821601868,1.0,True,1,611,Kamaikua,0.8339387518137695,1.0,True,1,611,Kamaikua,0.8643939435742714,0.9928985507246376,True,1,612,Kamaikua,0.8437340259552002,1.0,True,1,611,Kamaikua,0.04526198282837868,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
624,Kamaikua,0.9335202135774219,True,1,592,Kamaikua,0.9104492664337158,0.8903510628258353,True,1,612,Kamaikua,0.790786862373352,1.0,True,1,605,Kamaikua,0.9373747110366821,1.0,True,1,611,Kamaikua,0.826316839468293,1.0,True,1,611,Kamaikua,0.8578768294130861,0.9928985507246376,True,1,612,Kamaikua,0.8385576605796814,1.0,True,1,611,Kamaikua,0.044620636850595474,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
625,Kamaikua,0.9405797101449275,True,1,605,Kamaikua,0.9219661951065063,0.8708353964875704,True,1,612,Kamaikua,0.7967970371246338,1.0,True,1,610,Kamaikua,0.9222651720046997,1.0,True,1,612,Kamaikua,0.8321353058292945,1.0,True,1,612,Kamaikua,0.8649412296774508,0.9981884057971016,True,1,612,Kamaikua,0.844427227973938,1.0,True,1,611,Kamaikua,0.04479578509926796,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
699,Katniss,0.5033003300330033,True,1,31,Katniss,0.7681385278701782,0.5344827586206896,True,1,31,Katniss,0.6186221241950989,0.5068027210884354,True,1,31,Katniss,0.7301693558692932,0.5045454545454545,True,1,31,Katniss,0.6388756820249373,0.5050761421319797,True,1,31,Katniss,0.7000692732810131,0.5116279069767442,True,1,31,Katniss,0.6655352115631104,0.5103092783505154,True,1,31,Katniss,0.04411764815449715,0.5344827586206896,True,MiewID,0.5344827586206896,-0.029937304075235094,-0.029937304075235094,False,False
700,Katniss,0.5033112582781457,True,1,31,Katniss,0.77740877866745,0.5238095238095238,True,1,31,Katniss,0.6411768198013306,0.5075757575757576,True,1,31,Katniss,0.7304589748382568,0.5042735042735043,True,1,31,Katniss,0.6516195784868148,0.5044052863436124,True,1,31,Katniss,0.7131411755002237,0.5070422535211268,True,1,31,Katniss,0.6918212175369263,0.5085470085470085,True,1,31,Katniss,0.04411764815449715,0.5238095238095238,True,MiewID,0.5238095238095238,-0.019536019536019578,-0.019536019536019578,False,False
701,Katniss,0.5032894736842105,True,1,31,Katniss,0.7842775583267212,0.5120481927710844,True,1,31,Katniss,0.6324048042297363,0.5076335877862596,True,1,31,Katniss,0.7411367893218994,0.5040983606557377,True,1,31,Katniss,0.6544483654317441,0.50418410041841,True,1,31,Katniss,0.7143041231724659,0.5053763440860215,True,1,31,Katniss,0.6943099498748779,0.5064516129032258,True,1,31,Katniss,0.04411764815449715,0.5120481927710844,True,MiewID,0.5120481927710844,-0.007949832115346722,-0.007949832115346722,False,False
702,Katniss,0.10332225913621262,False,5,567,Jaju,0.7846606373786926,0.5222222222222223,True,1,31,Katniss,0.6455892324447632,0.5069444444444444,True,1,31,Katniss,0.7564355134963989,0.5042372881355932,True,1,31,Katniss,0.638797246098437,0.5045871559633027,True,1,31,Katniss,0.7005760877485867,0.5073529411764706,True,1,31,Katniss,0.6878932118415833,0.5078740157480315,True,1,31,Katniss,0.043300654739141464,0.5222222222222223,True,MiewID,0.5222222222222223,-0.017984934086629045,-0.017984934086629045,False,False
703,Katniss,0.25333333333333335,False,2,567,Jaju,0.7872481346130371,0.5204081632653061,True,1,31,Katniss,0.6451883912086487,0.506896551724138,True,1,31,Katniss,0.7570715546607971,0.5041666666666667,True,1,31,Katniss,0.649657729473806,0.5043290043290043,True,1,31,Katniss,0.7102759947349543,0.5076335877862596,True,1,31,Katniss,0.6853811144828796,0.5077519379844961,True,1,31,Katniss,0.043904516845941544,0.5204081632653061,True,MiewID,0.5204081632653061,-0.016241496598639493,-0.016241496598639493,False,False
704,Katniss,0.2533003300330033,False,2,567,Jaju,0.757666826248169,0.5208333333333334,True,1,31,Katniss,0.6153517365455627,0.509009009009009,True,1,31,Katniss,0.7676291465759277,0.5044052863436124,True,1,31,Katniss,0.6389816982305153,0.5045454545454545,True,1,31,Katniss,0.6977338925670872,0.5089285714285714,True,1,31,Katniss,0.6685999035835266,0.5088495575221239,True,1,31,Katniss,0.043904516845941544,0.5208333333333334,True,MiewID,0.5208333333333334,-0.016428046989721,-0.016428046989721,False,False
705,Katniss,0.5033222591362126,True,1,31,Katniss,0.7787855863571167,0.5285714285714286,True,1,31,Katniss,0.658790111541748,0.512987012987013,True,1,31,Katniss,0.7093335390090942,0.5049751243781094,True,1,31,Katniss,0.6533094962169032,0.505464480874317,True,1,31,Katniss,0.7170687616708767,0.5098039215686274,True,1,31,Katniss,0.7030438184738159,0.5128205128205128,True,1,31,Katniss,0.04411764815449715,0.5285714285714286,True,MiewID,0.5285714285714286,-0.02359630419331915,-0.02359630419331915,False,False
752,Kwang,0.9428052866716308,True,1,36,Kwang,0.9476637840270996,0.9930555555555556,True,1,762,Kwang,0.7741205096244812,1.0,True,1,778,Kwang,0.8827146291732788,1.0,True,1,763,Kwang,0.7935610892768057,1.0,True,1,763,Kwang,0.8373955122433377,1.0,True,1,762,Kwang,0.8077336549758911,1.0,True,1,763,Kwang,0.044861022382974625,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
753,Kwang,0.9125384024577573,True,1,36,Kwang,0.9403083324432373,0.9901315789473684,True,1,762,Kwang,0.7590559124946594,0.9930555555555556,True,1,778,Kwang,0.8749592304229736,1.0,True,1,762,Kwang,0.7824587205815936,1.0,True,1,762,Kwang,0.827849641342114,1.0,True,1,762,Kwang,0.7930309176445007,1.0,True,1,762,Kwang,0.04507165029644966,0.9930555555555556,True,ConvNeXt-V2,0.9930555555555556,0.00694444444444442,0.00694444444444442,True,False
762,Kwang,0.8860980289551718,True,1,768,Kwang,0.9543271064758301,1.0,True,1,768,Kwang,0.8613133430480957,1.0,True,1,768,Kwang,0.9546151161193848,1.0,True,1,768,Kwang,0.895918105166364,1.0,True,1,768,Kwang,0.9163284089816146,1.0,True,1,768,Kwang,0.9041451215744019,1.0,True,1,768,Kwang,0.0463942289352417,1.0,True,MiewID,1.0,0.0,0.0,False,True
763,Kwang,0.8557938664596273,True,1,768,Kwang,0.9386062026023865,1.0,True,1,768,Kwang,0.8791844844818115,1.0,True,1,766,Kwang,0.9530917406082153,1.0,True,1,768,Kwang,0.8935631219857368,1.0,True,1,768,Kwang,0.9161584905284478,1.0,True,1,768,Kwang,0.9117744565010071,1.0,True,1,768,Kwang,0.04592074453830719,1.0,True,MiewID,1.0,0.0,0.0,False,True
764,Kwang,0.9417293233082706,True,1,768,Kwang,0.9745070338249207,1.0,True,1,766,Kwang,0.8926339745521545,1.0,True,1,766,Kwang,0.9495540857315063,1.0,True,1,768,Kwang,0.9160004471681712,1.0,True,1,768,Kwang,0.9340841850078159,1.0,True,1,766,Kwang,0.9216669797897339,1.0,True,1,768,Kwang,0.04643206298351288,1.0,True,MiewID,1.0,0.0,0.0,False,True
765,Kwang,0.8651428571428571,True,1,768,Kwang,0.9622114896774292,0.9910714285714286,True,1,766,Kwang,0.873816967010498,1.0,True,1,768,Kwang,0.9558418989181519,1.0,True,1,768,Kwang,0.893905399331576,1.0,True,1,768,Kwang,0.913543114299157,1.0,True,1,766,Kwang,0.9003067016601562,1.0,True,1,768,Kwang,0.04592074453830719,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
766,Kwang,0.969758064516129,True,1,764,Kwang,0.9616193771362305,0.9963235294117647,True,1,764,Kwang,0.8926339745521545,1.0,True,1,763,Kwang,0.9530917406082153,1.0,True,1,764,Kwang,0.9123283968489314,1.0,True,1,764,Kwang,0.9312043861849832,1.0,True,1,764,Kwang,0.9232289791107178,1.0,True,1,764,Kwang,0.04713064804673195,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
768,Kwang,0.9547413793103449,True,1,764,Kwang,0.9745070338249207,1.0,True,1,764,Kwang,0.8899340629577637,1.0,True,1,765,Kwang,0.9558418989181519,1.0,True,1,764,Kwang,0.9160004471681712,1.0,True,1,764,Kwang,0.9340841850078159,1.0,True,1,764,Kwang,0.9168960452079773,1.0,True,1,764,Kwang,0.04689754918217659,1.0,True,MiewID,1.0,0.0,0.0,False,True
769,Kwang,0.9541097055987293,True,1,768,Kwang,0.9387248754501343,0.9745098039215686,True,1,764,Kwang,0.8695116639137268,1.0,True,1,764,Kwang,0.9148937463760376,1.0,True,1,768,Kwang,0.8667109839713754,1.0,True,1,768,Kwang,0.8958226225491771,1.0,True,1,764,Kwang,0.8912012577056885,1.0,True,1,764,Kwang,0.047409579157829285,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
777,Kwang,0.9851190476190477,True,1,36,Kwang,0.9612926244735718,0.9631410256410257,True,1,36,Kwang,0.6670427322387695,1.0,True,1,36,Kwang,0.9356311559677124,1.0,True,1,36,Kwang,0.8138438471594267,1.0,True,1,36,Kwang,0.8362519596370271,0.9930555555555556,True,1,36,Kwang,0.7395849823951721,1.0,True,1,36,Kwang,0.0476190485060215,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
778,Kwang,0.9930555555555556,True,1,36,Kwang,0.9656493663787842,0.9693080357142857,True,1,36,Kwang,0.6790106892585754,1.0,True,1,785,Kwang,0.9250220060348511,1.0,True,1,36,Kwang,0.8143564249728947,1.0,True,1,36,Kwang,0.8390971108658591,0.9930555555555556,True,1,36,Kwang,0.7482258677482605,1.0,True,1,36,Kwang,0.04713064804673195,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
784,Kwang,0.9851190476190477,True,1,752,Kwang,0.8973921537399292,0.9459745762711864,True,1,36,Kwang,0.621470034122467,1.0,True,1,778,Kwang,0.9191380739212036,1.0,True,1,36,Kwang,0.7313437942060632,0.9930555555555556,True,1,36,Kwang,0.7707860287168419,0.9791666666666666,True,1,36,Kwang,0.7063190937042236,0.9930555555555556,True,1,752,Kwang,0.04618300497531891,1.0,True,ConvNeXt-V2,1.0,0.0,0.0,False,True
785,Kwang,1.0,True,1,752,Kwang,0.8996163606643677,0.9477040816326531,True,1,36,Kwang,0.6320915818214417,1.0,True,1,778,Kwang,0.9250220060348511,1.0,True,1,777,Kwang,0.7361143630518093,0.9930555555555556,True,1,36,Kwang,0.7744183688075832,0.9851190476190477,True,1,36,Kwang,0.7126458287239075,0.9930555555555556,True,1,778,Kwang,0.04642339050769806,1.0,True,EVA-02,1.0,0.0,0.0,False,True
786,Kwang,1.0,True,1,788,Kwang,0.9078799486160278,0.9491913075390584,True,1,787,Kwang,0.7742379307746887,1.0,True,1,787,Kwang,0.9502353668212891,0.9967320261437908,True,1,787,Kwang,0.8039038194178157,0.9846547314578006,True,1,787,Kwang,0.8381929645040587,0.9724264705882353,True,1,787,Kwang,0.8165040016174316,0.9866310160427808,True,1,787,Kwang,0.047883063554763794,1.0,True,EVA-02,1.0,-0.0032679738562092497,-0.0032679738562092497,False,False
787,Kwang,0.988795518207283,True,1,788,Kwang,0.8678586483001709,0.9546899841017488,True,1,786,Kwang,0.7742379307746887,0.9967320261437908,True,1,786,Kwang,0.9502353668212891,0.9938080495356038,True,1,786,Kwang,0.8039038194178157,0.9911764705882353,True,1,786,Kwang,0.8381929645040587,0.9828431372549021,True,1,786,Kwang,0.8271742463111877,0.9938080495356038,True,1,786,Kwang,0.04813108220696449,0.9967320261437908,True,ConvNeXt-V2,0.9967320261437908,-0.0029239766081869956,-0.0029239766081869956,False,False
788,Kwang,1.0,True,1,786,Kwang,0.9078799486160278,0.9938080495356038,True,1,763,Kwang,0.7726653218269348,1.0,True,1,787,Kwang,0.9095801115036011,1.0,True,1,766,Kwang,0.7735255931888811,1.0,True,1,766,Kwang,0.817048493308354,1.0,True,1,764,Kwang,0.8060674667358398,1.0,True,1,787,Kwang,0.045402538031339645,1.0,True,EVA-02,1.0,0.0,0.0,False,True
840,Lua,1.0,True,1,881,Lua,0.9299862384796143,1.0,True,1,929,Lua,0.7138442397117615,0.875,True,1,928,Lua,0.6123926639556885,1.0,True,1,881,Lua,0.7006165640234906,1.0,True,1,881,Lua,0.7573824126726871,1.0,True,1,881,Lua,0.6856788396835327,1.0,True,1,881,Lua,0.04073573648929596,1.0,True,EVA-02,1.0,0.0,0.0,False,True
841,Lua,1.0,True,1,881,Lua,0.942514181137085,1.0,True,1,929,Lua,0.6508532166481018,1.0,True,1,881,Lua,0.6695201992988586,1.0,True,1,881,Lua,0.711308276520344,1.0,True,1,881,Lua,0.7609873271651326,1.0,True,1,881,Lua,0.6791630983352661,1.0,True,1,881,Lua,0.041101034730672836,1.0,True,EVA-02,1.0,0.0,0.0,False,True
842,Lua,1.0,True,1,881,Lua,0.9410459399223328,1.0,True,1,929,Lua,0.6925075650215149,0.9761904761904763,True,1,928,Lua,0.6747321486473083,1.0,True,1,881,Lua,0.7297966532027356,1.0,True,1,881,Lua,0.7810070448482546,1.0,True,1,881,Lua,0.7172662615776062,1.0,True,1,881,Lua,0.04091591760516167,1.0,True,EVA-02,1.0,0.0,0.0,False,True
843,Lua,1.0,True,1,881,Lua,0.9324254989624023,1.0,True,1,929,Lua,0.687628984451294,1.0,True,1,881,Lua,0.6866945028305054,1.0,True,1,881,Lua,0.7294056947106646,1.0,True,1,881,Lua,0.7808924316710468,1.0,True,1,881,Lua,0.7538473606109619,1.0,True,1,881,Lua,0.041101034730672836,1.0,True,EVA-02,1.0,0.0,0.0,False,True
844,Lua,0.9761904761904763,True,1,881,Lua,0.9270904064178467,1.0,True,1,929,Lua,0.7154432535171509,1.0,True,1,881,Lua,0.6674732565879822,1.0,True,1,881,Lua,0.7137309465669768,1.0,True,1,881,Lua,0.7666661303669109,1.0,True,1,881,Lua,0.7241194248199463,1.0,True,1,881,Lua,0.04092085361480713,1.0,True,MiewID,1.0,0.0,0.0,False,True
845,Lua,1.0,True,1,881,Lua,0.9495908617973328,1.0,True,1,929,Lua,0.6968203186988831,1.0,True,1,928,Lua,0.6836633682250977,1.0,True,1,881,Lua,0.7358516592421962,1.0,True,1,881,Lua,0.7869328796418437,1.0,True,1,881,Lua,0.7204679250717163,1.0,True,1,881,Lua,0.04073573648929596,1.0,True,EVA-02,1.0,0.0,0.0,False,True
846,Lua,1.0,True,1,881,Lua,0.9263420104980469,1.0,True,1,929,Lua,0.7186133861541748,0.8958333333333334,True,1,892,Lua,0.7169229984283447,1.0,True,1,881,Lua,0.7090597282496434,1.0,True,1,881,Lua,0.7595530758933079,1.0,True,1,929,Lua,0.6964863538742065,1.0,True,1,881,Lua,0.040365297347307205,1.0,True,EVA-02,1.0,0.0,0.0,False,True
847,Lua,1.0,True,1,881,Lua,0.9209761023521423,1.0,True,1,929,Lua,0.7203046083450317,0.9444444444444443,True,1,891,Lua,0.6703535318374634,1.0,True,1,881,Lua,0.7051273282649144,1.0,True,1,881,Lua,0.7582119474647346,1.0,True,1,929,Lua,0.6940785646438599,1.0,True,1,881,Lua,0.04054547846317291,1.0,True,EVA-02,1.0,0.0,0.0,False,True
848,Lua,1.0,True,1,881,Lua,0.9309945106506348,1.0,True,1,929,Lua,0.687516450881958,0.8958333333333334,True,1,891,Lua,0.6800656318664551,1.0,True,1,881,Lua,0.6959091798482437,1.0,True,1,881,Lua,0.7477902746511574,1.0,True,1,929,Lua,0.6724894642829895,1.0,True,1,891,Lua,0.04037003964185715,1.0,True,EVA-02,1.0,0.0,0.0,False,True
849,Lua,1.0,True,1,881,Lua,0.9243162274360657,1.0,True,1,929,Lua,0.7336962223052979,0.800793650793651,True,1,891,Lua,0.7048532962799072,1.0,True,1,881,Lua,0.6928928704652153,1.0,True,1,881,Lua,0.7466842620339804,1.0,True,1,929,Lua,0.6888017654418945,1.0,True,1,881,Lua,0.040365297347307205,1.0,True,EVA-02,1.0,0.0,0.0,False,True
850,Lua,1.0,True,1,881,Lua,0.9285237789154053,1.0,True,1,929,Lua,0.7046076059341431,0.8787878787878788,True,1,891,Lua,0.6701864004135132,1.0,True,1,881,Lua,0.684984823087818,1.0,True,1,881,Lua,0.7370347130416006,1.0,True,1,929,Lua,0.6805456280708313,1.0,True,1,891,Lua,0.040032658725976944,1.0,True,EVA-02,1.0,0.0,0.0,False,True
851,Lua,1.0,True,1,942,Lua,0.887776792049408,1.0,True,1,929,Lua,0.608655571937561,0.7148577148577148,True,1,891,Lua,0.703346848487854,1.0,True,1,891,Lua,0.656732378061839,1.0,True,1,891,Lua,0.708505064241274,1.0,True,1,891,Lua,0.6388933658599854,0.9761904761904763,True,1,891,Lua,0.040365297347307205,1.0,True,EVA-02,1.0,0.0,0.0,False,True
881,Lua,1.0,True,1,891,Lua,0.9583463668823242,1.0,True,1,845,Lua,0.6787716746330261,1.0,True,1,892,Lua,0.8251708745956421,1.0,True,1,891,Lua,0.7794604625535746,1.0,True,1,891,Lua,0.8152904242580182,1.0,True,1,891,Lua,0.746670126914978,1.0,True,1,891,Lua,0.0476270467042923,1.0,True,EVA-02,1.0,0.0,0.0,False,True
891,Lua,1.0,True,1,881,Lua,0.9583463668823242,1.0,True,1,881,Lua,0.6688029766082764,1.0,True,1,881,Lua,0.8230114579200745,1.0,True,1,881,Lua,0.7794604625535746,1.0,True,1,881,Lua,0.8152904242580182,1.0,True,1,881,Lua,0.7530611157417297,1.0,True,1,881,Lua,0.0476190485060215,1.0,True,EVA-02,1.0,0.0,0.0,False,True
892,Lua,1.0,True,1,881,Lua,0.9483949542045593,1.0,True,1,881,Lua,0.6509145498275757,1.0,True,1,881,Lua,0.8251708745956421,1.0,True,1,881,Lua,0.7678846320301231,1.0,True,1,881,Lua,0.804293986837333,1.0,True,1,881,Lua,0.7449910640716553,1.0,True,1,881,Lua,0.0476190485060215,1.0,True,EVA-02,1.0,0.0,0.0,False,True
928,Lua,0.19294919135896194,False,9,1101,Marcela,0.8157212138175964,1.0,True,1,849,Lua,0.6897607445716858,0.9963235294117647,True,1,942,Lua,0.8006923794746399,1.0,True,1,942,Lua,0.6812535400272541,1.0,True,1,942,Lua,0.7372351954826916,1.0,True,1,942,Lua,0.7395749092102051,0.9882506127450981,True,1,942,Lua,0.04466340318322182,1.0,True,MiewID,1.0,0.0,0.0,False,True
929,Lua,0.44651976875292815,False,2,121,Guaraci,0.7997426986694336,1.0,True,1,849,Lua,0.7336962223052979,1.0,True,1,881,Lua,0.8063753843307495,1.0,True,1,942,Lua,0.6984436611622843,1.0,True,1,942,Lua,0.754284282849492,1.0,True,1,942,Lua,0.756385087966919,1.0,True,1,942,Lua,0.04553571343421936,1.0,True,MiewID,1.0,0.0,0.0,False,True
942,Lua,1.0,True,1,847,Lua,0.8939465284347534,0.9967320261437908,True,1,929,Lua,0.6940193772315979,0.8322147926841972,True,1,928,Lua,0.8006923794746399,1.0,True,1,929,Lua,0.6984436611622843,1.0,True,1,929,Lua,0.754284282849492,1.0,True,1,929,Lua,0.7490650415420532,1.0,True,1,929,Lua,0.04498906061053276,1.0,True,EVA-02,1.0,0.0,0.0,False,True
952,Madalena,1.0,True,1,967,Madalena,0.8874474167823792,0.6935064935064935,True,1,965,Madalena,0.8221462965011597,0.44111477082252964,True,1,965,Madalena,0.9600668549537659,1.0,True,1,965,Madalena,0.8222375429558937,0.9821428571428571,True,1,965,Madalena,0.8555004203519482,0.9821428571428571,True,1,965,Madalena,0.8455677628517151,0.6468537414965986,True,1,965,Madalena,0.04713064804673195,1.0,True,EVA-02,1.0,0.0,0.0,False,True
953,Madalena,1.0,True,1,967,Madalena,0.9117392301559448,0.9682539682539683,True,1,965,Madalena,0.8424944877624512,0.44184779416530423,True,1,965,Madalena,0.9579001665115356,1.0,True,1,965,Madalena,0.8448008625122119,0.9821428571428571,True,1,965,Madalena,0.8751612794740777,0.9682539682539683,True,1,965,Madalena,0.8677196502685547,0.699000999000999,True,1,965,Madalena,0.04713064804673195,1.0,True,EVA-02,1.0,0.0,0.0,False,True
965,Madalena,1.0,True,1,953,Madalena,0.8710552453994751,1.0,True,1,953,Madalena,0.8424944877624512,0.3485477821659922,True,1,952,Madalena,0.9600668549537659,1.0,True,1,953,Madalena,0.8448008625122119,1.0,True,1,953,Madalena,0.8751612794740777,1.0,True,1,953,Madalena,0.8647938966751099,0.6806878306878308,True,1,953,Madalena,0.04663461446762085,1.0,True,EVA-02,1.0,0.0,0.0,False,True
