run_name,gallery_protocol,case_type,best_single_name,best_fusion_name,query_idx,query_label,best_model,best_model_ap,oracle_ap,ap__EVA-02,rank1__EVA-02,ap__score_fusion,rank1__score_fusion,delta_ap__fusion_vs_best_single,delta_rank1__fusion_vs_best_single,oracle_gap__fusion,top1_label__EVA-02,top1_label__score_fusion,first_pos_rank__score_fusion,ap__embedding_concat,rank1__embedding_concat,top1_label__embedding_concat,first_pos_rank__embedding_concat
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,1616,Pyte,ConvNeXt-V2,0.9977753058954394,0.9977753058954394,0.5098896309038861,True,0.9644745232223104,True,0.45458489231842436,0.0,0.03330078267312897,Pyte,Pyte,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,537,Jaju,MiewID,0.934366335619921,0.934366335619921,0.4027656062663576,True,0.8536629690408628,True,0.4508973627745052,0.0,0.08070336657905819,Jaju,Jaju,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,1607,Pollyanna,MegaDescriptor-L,0.7952251099622689,0.7952251099622689,0.3563096326559045,True,0.7981884872239483,True,0.4418788545680438,0.0,-0.0029633772616793896,Pollyanna,Pollyanna,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,1561,Pixana,ConvNeXt-V2,0.9828050709212004,0.9828050709212004,0.5290372466538029,True,0.9708638152587468,True,0.44182656860494385,0.0,0.011941255662453631,Pixana,Pixana,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,404,Bernard,MegaDescriptor-L,0.7871536796536797,0.7871536796536797,0.2264883728964987,True,0.6607309225059887,True,0.43424254960949005,0.0,0.1264227571476909,Bernard,Bernard,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,928,Lua,ConvNeXt-V2,0.980352568390597,0.980352568390597,0.4819350363193498,True,0.9067824496101624,True,0.4248474132908126,0.0,0.07357011878043462,Lua,Lua,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,1606,Pollyanna,MiewID,0.8383877169502688,0.8383877169502688,0.4031665579813601,True,0.8168199696389568,True,0.41365341165759667,0.0,0.021567747311312058,Pollyanna,Pollyanna,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,536,Jaju,MiewID,0.9421772541601694,0.9421772541601694,0.4551775756581998,True,0.860948326821558,True,0.4057707511633582,0.0,0.08122892733861142,Jaju,Jaju,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,1606,Pollyanna,ConvNeXt-V2,0.7998035273690943,0.7998035273690943,0.4031665579813601,True,0.8079487791865309,True,0.40478222120517077,0.0,-0.008145251817436527,Pollyanna,Pollyanna,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,596,Kamaikua,MiewID,0.9102808782896408,0.9102808782896408,0.2070731431761118,False,0.6104403844258043,True,0.4033672412496925,1.0,0.2998404938638365,Medrosa,Kamaikua,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,403,Bernard,MegaDescriptor-L,0.7452014652014652,0.7452014652014652,0.1444770403617545,True,0.5140508885447892,True,0.36957384818303474,0.0,0.23115057665667604,Bernard,Bernard,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,402,Bernard,MegaDescriptor-L,0.7292268552990816,0.7292268552990816,0.1295634421297,True,0.4698183055586916,True,0.3402548634289916,0.0,0.25940854974039,Bernard,Bernard,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_gain,EVA-02,score_fusion,31,Katniss,ConvNeXt-V2,0.8958265406195531,0.8958265406195531,0.6724270624430005,True,1.0,True,0.32757293755699946,0.0,-0.10417345938044686,Katniss,Katniss,1.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1279,Medrosa,EVA-02,0.7871871910168309,0.7871871910168309,0.7871871910168309,False,0.669838007229874,False,-0.11734918378695691,0.0,0.11734918378695691,Saseka,Saseka,3.0,,,,
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1694,Saseka,EVA-02,0.554877109482543,0.554877109482543,0.554877109482543,True,0.4369361542944591,True,-0.1179409551880839,0.0,0.1179409551880839,Saseka,Saseka,1.0,,,,
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1695,Saseka,EVA-02,0.5188370892604358,0.5188370892604358,0.5188370892604358,True,0.3890488596128019,True,-0.12978822964763392,0.0,0.12978822964763392,Saseka,Saseka,1.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1695,Saseka,EVA-02,0.5188370892604358,0.5188370892604358,0.5188370892604358,True,0.3852768856622797,True,-0.13356020359815612,0.0,0.13356020359815612,Saseka,Saseka,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1695,Saseka,EVA-02,0.5188370892604358,0.5188370892604358,0.5188370892604358,True,0.3816096088484115,True,-0.13722748041202432,0.0,0.13722748041202432,Saseka,Saseka,1.0,,,,
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.6514600595187605,True,-0.15092091188963863,0.0,0.15092091188963863,Ousado,Ousado,1.0,,,,
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,145,Patricia,EVA-02,0.1972892278033152,0.1972892278033152,0.1972892278033152,False,0.0424491377490908,False,-0.1548400900542244,0.0,0.1548400900542244,Solar,Jaju,18.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,17,Bororo,EVA-02,0.4741515652805975,0.4741515652805975,0.4741515652805975,True,0.3106768647295295,True,-0.163474700551068,0.0,0.163474700551068,Bororo,Bororo,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,145,Patricia,EVA-02,0.1972892278033152,0.1972892278033152,0.1972892278033152,False,0.03307580165839,False,-0.1642134261449252,0.0,0.1642134261449252,Solar,Solar,78.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,145,Patricia,EVA-02,0.1972892278033152,0.1972892278033152,0.1972892278033152,False,0.0273351394375281,False,-0.1699540883657871,0.0,0.1699540883657871,Solar,Jaju,103.0,,,,
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,116,Bororo,EVA-02,0.9765432098765432,0.9765432098765432,0.9765432098765432,True,0.7976579520697169,True,-0.1788852578068263,0.0,0.1788852578068263,Bororo,Bororo,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,213,Alira,EVA-02,0.6051737864839153,0.6051737864839153,0.6051737864839153,True,0.4233450269136376,True,-0.18182875957027766,0.0,0.18182875957027766,Alira,Alira,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1578,Pixana,EVA-02,0.8596878204785731,0.8596878204785731,0.8596878204785731,True,0.6744404932491249,True,-0.18524732722944814,0.0,0.18524732722944814,Pixana,Pixana,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1693,Saseka,EVA-02,0.4887878690979578,0.4887878690979578,0.4887878690979578,True,0.2896293165217146,True,-0.1991585525762432,0.0,0.1991585525762432,Saseka,Saseka,1.0,,,,
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1693,Saseka,EVA-02,0.4887878690979578,0.4887878690979578,0.4887878690979578,True,,,-0.20137230235420922,0.0,0.20137230235420922,Saseka,,,0.2874155667437486,True,Saseka,1.0
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1694,Saseka,EVA-02,0.554877109482543,0.554877109482543,0.554877109482543,True,,,-0.2146547545642094,0.0,0.2146547545642094,Saseka,,,0.3402223549183336,True,Saseka,1.0
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1693,Saseka,EVA-02,0.4887878690979578,0.4887878690979578,0.4887878690979578,True,,,-0.21538211528053902,0.0,0.21538211528053902,Saseka,,,0.2734057538174188,True,Saseka,1.0
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1173,Medrosa,EVA-02,0.7468375952974529,0.7468375952974529,0.7468375952974529,True,,,-0.219095422564607,0.0,0.219095422564607,Medrosa,,,0.5277421727328458,True,Medrosa,1.0
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1173,Medrosa,EVA-02,0.7468375952974529,0.7468375952974529,0.7468375952974529,True,0.5112271756343781,True,-0.23561041966307472,0.0,0.23561041966307472,Medrosa,Medrosa,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1694,Saseka,EVA-02,0.554877109482543,0.554877109482543,0.554877109482543,True,0.3163709856343845,True,-0.2385061238481585,0.0,0.2385061238481585,Saseka,Saseka,1.0,,,,
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1524,Oxum,EVA-02,0.7943722943722943,0.7943722943722943,0.7943722943722943,True,,,-0.2451030676964585,0.0,0.2451030676964585,Oxum,,,0.5492692266758358,True,Oxum,1.0
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1695,Saseka,EVA-02,0.5188370892604358,0.5188370892604358,0.5188370892604358,True,0.271180930664442,True,-0.24765615859599382,0.0,0.24765615859599382,Saseka,Saseka,1.0,,,,
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1695,Saseka,EVA-02,0.5188370892604358,0.5188370892604358,0.5188370892604358,True,,,-0.24949039537919704,0.0,0.24949039537919704,Saseka,,,0.2693466938812388,True,Saseka,1.0
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1279,Medrosa,EVA-02,0.7871871910168309,0.7871871910168309,0.7871871910168309,False,0.5375819043337204,True,-0.24960528668311044,1.0,0.24960528668311044,Saseka,Medrosa,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,212,Alira,EVA-02,0.6642856443110292,0.6642856443110292,0.6642856443110292,True,0.4112838332314418,True,-0.2530018110795874,0.0,0.2530018110795874,Alira,Alira,1.0,,,,
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1278,Medrosa,EVA-02,0.7929982120090124,0.7929982120090124,0.7929982120090124,False,0.5323873411343572,True,-0.2606108708746553,1.0,0.2606108708746553,Saseka,Medrosa,1.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.5362626012288562,True,-0.266118370179543,0.0,0.266118370179543,Ousado,Ousado,1.0,,,,
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1694,Saseka,EVA-02,0.554877109482543,0.554877109482543,0.554877109482543,True,,,-0.2695560111794429,0.0,0.2695560111794429,Saseka,,,0.2853210983031001,True,Saseka,1.0
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1173,Medrosa,EVA-02,0.7468375952974529,0.7468375952974529,0.7468375952974529,True,0.4749295669683027,True,-0.2719080283291502,0.0,0.2719080283291502,Medrosa,Medrosa,1.0,,,,
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1695,Saseka,EVA-02,0.5188370892604358,0.5188370892604358,0.5188370892604358,True,,,-0.2812526035804647,0.0,0.2812526035804647,Saseka,,,0.2375844856799711,True,Saseka,1.0
eva_mega_convnext_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.4714880104414864,True,-0.2836206272037482,0.0,0.2836206272037482,Ousado,Ousado,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1279,Medrosa,EVA-02,0.7871871910168309,0.7871871910168309,0.7871871910168309,False,0.4945072698017804,True,-0.2926799212150505,1.0,0.2926799212150505,Saseka,Medrosa,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.5090757625395925,True,-0.2933052088688066,0.0,0.2933052088688066,Ousado,Ousado,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1173,Medrosa,EVA-02,0.7468375952974529,0.7468375952974529,0.7468375952974529,True,0.4522617752188521,True,-0.2945758200786008,0.0,0.2945758200786008,Medrosa,Medrosa,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,17,Bororo,EVA-02,0.4741515652805975,0.4741515652805975,0.4741515652805975,True,0.1737840780895352,False,-0.3003674871910623,-1.0,0.3003674871910623,Bororo,Kwang,2.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1278,Medrosa,EVA-02,0.7929982120090124,0.7929982120090124,0.7929982120090124,False,0.4910535466168688,True,-0.30194466539214365,1.0,0.30194466539214365,Saseka,Medrosa,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.4936788826328381,True,-0.30870208877556105,0.0,0.30870208877556105,Ousado,Ousado,1.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.4370132069861233,True,-0.31809543065911133,0.0,0.31809543065911133,Ousado,Ousado,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,212,Alira,EVA-02,0.6642856443110292,0.6642856443110292,0.6642856443110292,True,0.3425927180530977,True,-0.3216929262579315,0.0,0.3216929262579315,Alira,Alira,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1278,Medrosa,EVA-02,0.7929982120090124,0.7929982120090124,0.7929982120090124,False,0.4634851738865722,True,-0.32951303812244026,1.0,0.32951303812244026,Saseka,Medrosa,1.0,,,,
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,,,-0.34312938582107844,0.0,0.34312938582107844,Ousado,,,0.4592515855873207,True,Ousado,1.0
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1173,Medrosa,EVA-02,0.7468375952974529,0.7468375952974529,0.7468375952974529,True,,,-0.3431608565504782,-1.0,0.3431608565504782,Medrosa,,,0.4036767387469747,False,Marcela,16.0
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1524,Oxum,EVA-02,0.7943722943722943,0.7943722943722943,0.7943722943722943,True,,,-0.34586582425785417,0.0,0.34586582425785417,Oxum,,,0.4485064701144401,True,Oxum,1.0
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1694,Saseka,EVA-02,0.554877109482543,0.554877109482543,0.554877109482543,True,0.2008433917285395,True,-0.3540337177540035,0.0,0.3540337177540035,Saseka,Saseka,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.43562196760169,True,-0.36675900380670917,0.0,0.36675900380670917,Ousado,Ousado,1.0,,,,
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,,,-0.37478585869134035,0.0,0.37478585869134035,Ousado,,,0.4275951127170588,True,Ousado,1.0
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,17,Bororo,EVA-02,0.4741515652805975,0.4741515652805975,0.4741515652805975,True,0.0929122369171671,False,-0.3812393283634304,-1.0,0.3812393283634304,Bororo,Kwang,20.0,,,,
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,,,-0.384085497059635,0.0,0.384085497059635,Ousado,,,0.3710231405855996,True,Ousado,1.0
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,213,Alira,EVA-02,0.6051737864839153,0.6051737864839153,0.6051737864839153,True,0.2152360645232542,False,-0.3899377219606611,-1.0,0.3899377219606611,Alira,Saseka,8.0,,,,
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.4054736875980925,True,-0.39690728381030665,0.0,0.39690728381030665,Ousado,Ousado,1.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.4054736875980925,True,-0.39690728381030665,0.0,0.39690728381030665,Ousado,Ousado,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1524,Oxum,EVA-02,0.7943722943722943,0.7943722943722943,0.7943722943722943,True,0.3955372738857129,True,-0.39883502048658137,0.0,0.39883502048658137,Oxum,Oxum,1.0,,,,
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,973,Madalena,EVA-02,1.0,1.0,1.0,True,0.594317285078171,True,-0.40568271492182895,0.0,0.40568271492182895,Madalena,Madalena,1.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,973,Madalena,EVA-02,1.0,1.0,1.0,True,0.594317285078171,True,-0.40568271492182895,0.0,0.40568271492182895,Madalena,Madalena,1.0,,,,
eva_miew_convnext_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.3387980764942143,True,-0.41631056115102033,0.0,0.41631056115102033,Ousado,Ousado,1.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1173,Medrosa,EVA-02,0.7468375952974529,0.7468375952974529,0.7468375952974529,True,0.329711336364221,True,-0.41712625893323185,0.0,0.41712625893323185,Medrosa,Medrosa,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.3359507743687565,True,-0.41915786327647814,0.0,0.41915786327647814,Ousado,Ousado,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,500,Jaju,EVA-02,0.837791312900032,0.837791312900032,0.837791312900032,True,0.4165241059928337,True,-0.42126720690719827,0.0,0.42126720690719827,Jaju,Jaju,1.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,970,Madalena,EVA-02,0.9767801200409896,0.9767801200409896,0.9767801200409896,True,0.5275189418929808,True,-0.4492611781480088,0.0,0.4492611781480088,Madalena,Madalena,1.0,,,,
eva_miew_megadescriptor_evaheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,116,Bororo,EVA-02,0.9765432098765432,0.9765432098765432,0.9765432098765432,True,0.5267011867354187,True,-0.44984202314112454,0.0,0.44984202314112454,Bororo,Bororo,1.0,,,,
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,,,-0.45375512586584793,0.0,0.45375512586584793,Ousado,,,0.3013535117793867,True,Ousado,1.0
eva_miew_efficientnet_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,213,Alira,EVA-02,0.6051737864839153,0.6051737864839153,0.6051737864839153,True,,,-0.4556390762216248,-1.0,0.4556390762216248,Alira,,,0.1495347102622905,False,Saseka,8.0
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.2905607783586172,True,-0.4645478592866174,0.0,0.4645478592866174,Ousado,Ousado,1.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.2905607783586172,True,-0.4645478592866174,0.0,0.4645478592866174,Ousado,Ousado,1.0,,,,
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,972,Madalena,EVA-02,0.9981884057971016,0.9981884057971016,0.9981884057971016,True,0.533154256184007,False,-0.4650341496130945,-1.0,0.4650341496130945,Madalena,Saseka,3.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,972,Madalena,EVA-02,0.9981884057971016,0.9981884057971016,0.9981884057971016,True,0.533154256184007,False,-0.4650341496130945,-1.0,0.4650341496130945,Madalena,Saseka,3.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,116,Bororo,EVA-02,0.9765432098765432,0.9765432098765432,0.9765432098765432,True,0.5113275613275613,True,-0.4652156485489819,0.0,0.4652156485489819,Bororo,Bororo,1.0,,,,
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.289116711435382,True,-0.46599192620985264,0.0,0.46599192620985264,Ousado,Ousado,1.0,,,,
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1279,Medrosa,EVA-02,0.7871871910168309,0.7871871910168309,0.7871871910168309,False,0.3163559415441286,True,-0.4708312494727023,1.0,0.4708312494727023,Saseka,Medrosa,1.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1279,Medrosa,EVA-02,0.7871871910168309,0.7871871910168309,0.7871871910168309,False,0.3163559415441286,True,-0.4708312494727023,1.0,0.4708312494727023,Saseka,Medrosa,1.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,212,Alira,EVA-02,0.6642856443110292,0.6642856443110292,0.6642856443110292,True,0.1912552528036203,True,-0.4730303915074089,0.0,0.4730303915074089,Alira,Alira,1.0,,,,
eva_miew_dinov2base_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,embedding_concat,213,Alira,EVA-02,0.6051737864839153,0.6051737864839153,0.6051737864839153,True,,,-0.4742517927560701,-1.0,0.4742517927560701,Alira,,,0.1309219937278452,False,Saseka,14.0
eva_convnext_megadescriptor_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,973,Madalena,EVA-02,1.0,1.0,1.0,True,0.5240887568820973,True,-0.47591124311790267,0.0,0.47591124311790267,Madalena,Madalena,1.0,,,,
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1278,Medrosa,EVA-02,0.7929982120090124,0.7929982120090124,0.7929982120090124,False,0.3083641401880765,True,-0.48463407182093593,1.0,0.48463407182093593,Saseka,Medrosa,1.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1278,Medrosa,EVA-02,0.7929982120090124,0.7929982120090124,0.7929982120090124,False,0.3083641401880765,True,-0.48463407182093593,1.0,0.48463407182093593,Saseka,Medrosa,1.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1384,Ousado,EVA-02,0.8023809714083991,0.8023809714083991,0.8023809714083991,True,0.3089236058148614,True,-0.49345736559353776,0.0,0.49345736559353776,Ousado,Ousado,1.0,,,,
eva_miew_convnext_equal_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,116,Bororo,EVA-02,0.9765432098765432,0.9765432098765432,0.9765432098765432,True,0.4796219786529863,True,-0.4969212312235569,0.0,0.4969212312235569,Bororo,Bororo,1.0,,,,
eva_miew_convnext_equal_rowminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,116,Bororo,EVA-02,0.9765432098765432,0.9765432098765432,0.9765432098765432,True,0.4796219786529863,True,-0.4969212312235569,0.0,0.4969212312235569,Bororo,Bororo,1.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1279,Medrosa,EVA-02,0.7871871910168309,0.7871871910168309,0.7871871910168309,False,0.2692763222367427,True,-0.5179108687800882,1.0,0.5179108687800882,Saseka,Medrosa,1.0,,,,
eva_miew_dinosmall_weighted_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,212,Alira,EVA-02,0.6642856443110292,0.6642856443110292,0.6642856443110292,True,0.1385617844915905,False,-0.5257238598194387,-1.0,0.5257238598194387,Alira,Madalena,9.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1278,Medrosa,EVA-02,0.7929982120090124,0.7929982120090124,0.7929982120090124,False,0.2661146516749708,True,-0.5268835603340416,1.0,0.5268835603340416,Saseka,Medrosa,1.0,,,,
eva_miew_convnext_miewheavy_globalminmax_sq,trainval_gallery,top_loss,EVA-02,score_fusion,1385,Ousado,EVA-02,0.7551086376452346,0.7551086376452346,0.7551086376452346,True,0.2113256231955072,False,-0.5437830144497274,-1.0,0.5437830144497274,Ousado,Marcela,2.0,,,,
